ncand,n_far,is_top1,beats_far,pct_far,margin_far,displacement,d_assigned,L,locus_len,chance,pair
9,4,False,False,0.75,-0.009493629057242707,1313.0,0.051268850202822173,768,3625,0.2,hg38_vs_mm39
6,1,False,False,1.0,-0.022120650107173206,189.0,0.0986002484569384,448,1467,0.5,hg38_vs_mm39
26,21,False,True,0.0,0.07807821288941715,16.0,0.07135096148098573,128,1666,0.045454545454545456,hg38_vs_mm39
9,4,False,False,0.75,-0.055121650398639095,471.0,0.08727153705801453,328,1593,0.2,hg38_vs_mm39
55,50,False,False,0.02,-0.00011410194523166217,3240.0,0.02177887358627252,528,14647,0.0196078431372549,hg38_vs_mm39
32,27,False,False,0.07407407407407407,-0.051517232210649105,492.0,0.0884202951731279,168,2726,0.03571428571428571,hg38_vs_mm39
57,52,False,False,0.09615384615384616,-0.01958974728828322,144.0,0.0676225601935121,288,8416,0.018867924528301886,hg38_vs_mm39
18,13,False,True,0.0,0.12561510589709562,28.0,0.040612256575889204,168,1540,0.07142857142857142,hg38_vs_mm39
5,1,True,True,0.0,0.12295224592867346,0.0,0.0177725348014423,648,1901,0.5,hg38_vs_mm39
7,4,False,True,0.0,0.03899074728592694,17.0,0.10842781793248654,528,1905,0.2,hg38_vs_mm39
17,12,False,False,0.16666666666666666,-0.028819246306510102,112.0,0.07068140990481933,168,1505,0.07692307692307693,hg38_vs_mm39
8,3,False,True,0.0,0.076648690322907,148.0,0.05156956628243336,328,1432,0.25,hg38_vs_mm39
8,3,True,True,0.0,0.15544301043985842,0.0,0.026075737904157223,288,1263,0.25,hg38_vs_mm39
9,4,False,True,0.0,0.026867112795981012,40.0,0.018800398907526186,368,1772,0.2,hg38_vs_mm39
7,2,False,True,0.0,0.1368507356576009,171.0,0.03556527776517624,368,1349,0.3333333333333333,hg38_vs_mm39
5,2,False,False,1.0,-0.010270026420901107,1410.0,0.03755895812455747,1128,3102,0.3333333333333333,hg38_vs_mm39
19,14,False,True,0.0,0.04388880893064022,44.0,0.01642907739886747,408,4009,0.06666666666666667,hg38_vs_mm39
12,7,False,True,0.0,0.04346400196599033,42.0,0.04586348203262178,208,1290,0.125,hg38_vs_mm39
47,42,False,False,0.30952380952380953,-0.022060843985281985,1059.0,0.06434728238601002,448,10675,0.023255813953488372,hg38_vs_mm39
11,6,True,True,0.0,0.19778322096748158,0.0,0.045969924335819715,208,1185,0.14285714285714285,hg38_vs_mm39
11,6,False,True,0.0,0.005760168215470984,23.0,0.0639104158302374,248,1451,0.14285714285714285,hg38_vs_mm39
61,56,False,False,0.21428571428571427,-0.03405702428963023,80.0,0.0926229927246207,168,5131,0.017543859649122806,hg38_vs_mm39
11,6,False,False,0.6666666666666666,-0.03906595068652191,134.0,0.2463147178229992,208,1218,0.14285714285714285,hg38_vs_mm39
6,1,False,True,0.0,0.00022621620270109333,163.0,0.0837727103491981,488,1537,0.5,hg38_vs_mm39
6,3,True,True,0.0,0.0061394042897193815,0.0,0.025803954815588233,1328,4236,0.25,hg38_vs_mm39
35,30,False,False,0.03333333333333333,-0.0072193257569148905,93.0,0.07788310106875034,328,5847,0.03225806451612903,hg38_vs_mm39
12,7,True,True,0.0,0.006885880232488234,0.0,0.031801393242441925,368,2261,0.125,hg38_vs_mm39
9,4,False,False,0.5,-0.015788136398579948,208.0,0.05654652846514321,488,2229,0.2,hg38_vs_mm39
11,6,False,False,0.3333333333333333,-0.017731760981178988,340.0,0.04352061800484522,248,1441,0.14285714285714285,hg38_vs_mm39
21,16,False,False,0.1875,-0.02018817337028767,356.0,0.048382321405143786,248,2616,0.058823529411764705,hg38_vs_mm39
35,30,False,False,0.3,-0.058544657300792786,280.0,0.08857212663745127,208,3720,0.03225806451612903,hg38_vs_mm39
11,8,True,True,0.0,0.04488873627399231,0.0,0.05868297113464523,208,1236,0.1111111111111111,hg38_vs_mm39
11,6,False,False,0.6666666666666666,-0.05109123980405397,557.0,0.06657808865694434,408,2337,0.14285714285714285,hg38_vs_mm39
9,4,False,False,0.25,-0.006184849914503701,103.0,0.07313174429868174,288,1407,0.2,hg38_vs_mm39
18,13,False,False,0.15384615384615385,-0.039135871591907026,219.0,0.057838601452794694,208,1955,0.07142857142857142,hg38_vs_mm39
30,25,True,True,0.0,0.0002229751706916,0.0,0.062093764481347694,688,10530,0.038461538461538464,hg38_vs_mm39
31,26,False,True,0.0,0.03495081514382997,25.0,0.08916837726736415,208,3279,0.037037037037037035,hg38_vs_mm39
7,2,True,True,0.0,0.09034148153904964,0.0,0.01695353164321574,368,1349,0.3333333333333333,hg38_vs_mm39
17,12,True,True,0.0,0.10261928872192592,0.0,0.06828604283132007,128,1092,0.07692307692307693,hg38_vs_mm39
13,8,True,True,0.0,0.04226711009755876,0.0,0.03388125222935007,288,1904,0.1111111111111111,hg38_vs_mm39
7,2,False,True,0.0,0.04987144052855499,392.0,0.02020913246488818,608,2258,0.3333333333333333,hg38_vs_mm39
32,27,False,True,0.0,0.11202666190520028,48.0,0.05769955561276854,128,2074,0.03571428571428571,hg38_vs_mm39
45,40,True,True,0.0,0.0470889328480826,0.0,0.015563808141229712,288,6613,0.024390243902439025,hg38_vs_mm39
6,1,False,True,0.0,0.1832486528122937,168.0,0.060347503819223575,328,1140,0.5,hg38_vs_mm39
23,18,False,True,0.0,1.1115059355245455e-05,424.0,0.020318270395310888,688,8120,0.05263157894736842,hg38_vs_mm39
26,21,False,True,0.0,0.0028416915158860773,397.0,0.08516780483043813,568,7455,0.045454545454545456,hg38_vs_mm39
12,7,False,True,0.0,0.017440865408005726,286.0,0.017058773259276648,488,3026,0.125,hg38_vs_mm39
9,5,False,False,0.2,-0.00924117438365031,554.0,0.08648880518239227,608,2822,0.16666666666666666,hg38_vs_mm39
20,15,False,False,0.13333333333333333,-0.017178905289899904,720.0,0.04761886775156095,288,3035,0.0625,hg38_vs_mm39
14,9,False,True,0.0,0.023246512585530885,188.0,0.040963374843042716,848,6044,0.1,hg38_vs_mm39
4,1,True,True,0.0,0.12278989463956824,0.0,0.03344988483651692,568,1359,0.5,hg38_vs_mm39
14,9,False,True,0.0,0.004072090811254835,128.0,0.04543607211427468,448,3309,0.1,hg38_vs_mm39
18,13,False,True,0.0,0.031888106090625035,32.0,0.06384773170639249,128,1168,0.07142857142857142,hg38_vs_mm39
7,2,True,True,0.0,0.04197693879969157,0.0,0.052033199244778464,848,3294,0.3333333333333333,hg38_vs_mm39
14,9,True,True,0.0,0.013254658715001862,0.0,0.028311421707431086,288,2120,0.1,hg38_vs_mm39
61,56,False,True,0.0,0.03215922085854642,82.0,0.09411384273351342,168,5206,0.017543859649122806,hg38_vs_mm39
6,2,False,False,0.5,-0.0393610016853254,392.0,0.07534401850599515,488,1465,0.3333333333333333,hg38_vs_mm39
10,5,False,True,0.0,0.02566147448476966,74.0,0.1122703126967797,208,1046,0.16666666666666666,hg38_vs_mm39
11,6,False,True,0.0,0.03648308230468375,20.0,0.018399095101541516,328,1897,0.14285714285714285,hg38_vs_mm39
7,2,False,False,0.5,-0.004375739010794244,1080.0,0.03749592887947099,768,2932,0.3333333333333333,hg38_vs_mm39
7,2,False,True,0.0,0.017833982639948565,8.0,0.06519091003727197,368,1424,0.3333333333333333,hg38_vs_mm39
6,3,False,True,0.0,0.10210673476636073,24.0,0.05182453297422284,648,2062,0.25,hg38_vs_mm39
14,9,True,True,0.0,0.06265316473932406,0.0,0.015488879005969495,248,1752,0.1,hg38_vs_mm39
7,3,False,True,0.0,0.034326457411640005,288.0,0.05920555139166418,288,1211,0.25,hg38_vs_mm39
16,11,True,True,0.0,0.0057788203095578555,0.0,0.06698816903107793,288,2385,0.08333333333333333,hg38_vs_mm39
8,3,False,False,0.3333333333333333,-0.009879434129148129,221.0,0.14348642946921886,288,1267,0.25,hg38_vs_mm39
9,4,False,True,0.0,0.11247508983706271,56.0,0.08441676740379879,248,1152,0.2,hg38_vs_mm39
25,20,False,True,0.0,0.06482927761450528,156.0,0.055332219471211516,328,4190,0.047619047619047616,hg38_vs_mm39
86,81,True,True,0.0,0.10407547184838442,0.0,0.034791296938768666,128,5537,0.012195121951219513,hg38_vs_mm39
8,3,False,False,1.0,-0.008722129230945029,332.0,0.03810205017262354,408,1660,0.25,hg38_vs_mm39
8,3,True,True,0.0,0.07231548329325463,0.0,0.09532269583157704,448,1829,0.25,hg38_vs_mm39
19,14,False,False,0.14285714285714285,-0.009396848836590296,152.0,0.08446481031231852,288,2848,0.06666666666666667,hg38_vs_mm39
5,2,False,False,0.5,-0.02296014104398606,312.0,0.07012381278746249,568,1567,0.3333333333333333,hg38_vs_mm39
11,6,False,False,0.3333333333333333,-0.04177044925565608,279.0,0.06794421687999973,288,1625,0.14285714285714285,hg38_vs_mm39
7,2,False,False,0.5,-0.0001286191087340044,436.0,0.0536843864088227,528,2052,0.3333333333333333,hg38_vs_mm39
101,97,False,True,0.0,0.013007178011815737,79.0,0.06820921625320571,128,10425,0.01020408163265306,hg38_vs_mm39
27,23,False,True,0.0,0.038276347505796185,288.0,0.02389381211959396,488,6613,0.041666666666666664,hg38_vs_mm39
